# time [s]     intensity
0.578649    0.085449
0.582311    0.437012
0.585973    0.791992
0.589636    -0.118225
0.593298    -0.933594
0.596960    -0.670898
0.600623    1.784180
0.604285    0.309814
0.607947    0.695801
0.611610    0.748047
0.615272    1.429688
0.618934    2.685547
0.622597    1.685547
0.626259    0.812988
0.629921    -0.116760
0.633584    -1.083008
0.637246    -0.732422
0.640908    1.043945
0.644571    0.615234
0.648233    0.813965
0.651895    0.014709
0.655558    -0.067871
0.659220    -0.395020
0.662882    0.824707
0.666545    -0.453369
0.670207    0.280029
0.673869    -0.191650
0.677532    0.581055
0.681194    0.226318
0.684856    -1.054688
0.688519    1.107422
0.692181    -1.054688
0.695843    0.046112
0.699506    0.863770
0.703168    -0.346191
0.706830    -0.371826
0.710493    -0.455811
0.714155    0.507324
0.717817    0.656250
0.721480    1.981445
0.725142    1.921875
0.728804    1.910156
0.732467    1.561523
0.736129    0.230835
0.739791    -1.431641
0.743454    -0.652344
0.747116    -0.428955
0.750778    0.959473
0.754441    0.377686
0.758103    0.378662
0.761765    -0.405518
0.765428    0.492432
0.769090    -0.116211
0.772752    -1.176758
0.776415    -0.331055
0.780077    -0.624512
0.783739    0.583496
0.787402    0.522461
0.791064    0.960938
0.794726    0.083435
0.798389    -0.206177
0.802051    0.167725
0.805713    0.787109
0.809376    -0.513184
0.813038    1.058594
0.816700    -0.268311
0.820363    0.120911
0.824025    -0.074585
0.827687    0.949219
0.831350    2.851562
0.835012    3.064453
0.838674    2.050781
0.842337    1.326172
0.845999    -0.308594
0.849661    -0.268799
0.853324    0.375000
0.856986    -0.447021
0.860648    -0.609375
0.864311    0.854492
0.867973    -0.104736
0.871635    0.240601
0.875298    0.379395
0.878960    1.867188
0.882622    -0.514160
0.886285    0.067566
0.889947    1.067383
0.893609    0.388428
0.897272    0.588867
0.900934    0.469238
0.904596    0.312500
0.908259    1.105469
0.911921    0.529297
0.915583    0.172729
0.919246    -1.002930
0.922908    -0.950195
0.926570    -0.777832
0.930233    0.343262
0.933895    -0.146484
0.937557    1.282227
0.941220    2.748047
0.944882    2.058594
0.948544    2.076172
0.952207    0.575684
0.955869    0.112671
0.959531    -0.172119
0.963194    0.078552
0.966856    -0.393311
0.970518    -0.525391
0.974181    -0.726562
0.977843    -0.487793
0.981505    -0.582031
0.985168    -0.041962
0.988830    -0.222656
0.992492    0.482910
0.996155    0.405762
0.999817    1.350586
1.003479    0.046783
1.007142    -0.244629
1.010804    0.497803
1.014466    0.437256
1.018129    -1.657227
1.021791    -1.174805
1.025453    1.150391
1.029116    0.080017
1.032778    -0.438721
1.036440    1.006836
1.040103    -0.941406
1.043765    0.016174
1.047427    0.878906
1.051090    3.478516
1.054752    2.013672
1.058414    1.765625
1.062077    1.320312
1.065739    -0.835449
1.069401    -0.716309
1.073064    0.183594
1.076726    -0.210327
1.080388    -0.551270
1.084051    -0.916504
1.087713    -0.289551
1.091375    -0.456543
1.095038    0.859375
1.098700    0.056854
1.102362    -0.255859
1.106025    -0.389648
1.109687    -0.047028
1.113349    1.026367
1.117012    -0.798828
1.120674    -0.080200
1.124336    0.189697
1.127999    0.034027
1.131661    -0.563477
1.135323    -0.290527
1.138986    0.521484
1.142648    -0.417480
1.146310    0.369873
1.149973    -0.966797
1.153635    1.175781
1.157297    1.360352
1.160960    1.814453
1.164622    1.666992
1.168284    0.668945
1.171947    -0.318848
1.175609    -0.972656
1.179271    0.997070
1.182934    -0.174438
1.186596    -0.075989
1.190258    -0.063965
1.193921    0.191040
1.197583    0.210693
1.201245    -1.427734
1.204908    0.120483
1.208570    -0.308105
1.212232    0.832031
1.215895    -0.077942
1.219557    1.088867
1.223219    0.371826
1.226882    0.764160
1.230544    -0.209473
1.234206    -0.150146
1.237869    0.405029
1.241531    0.021469
1.245193    -0.927734
1.248856    0.362061
1.252518    -1.026367
1.256180    0.666016
1.259843    -0.201904
1.263505    0.199097
1.267167    3.212891
1.270830    3.082031
1.274492    1.838867
1.278154    0.604492
1.281817    0.474609
1.285479    -0.758301
1.289141    -0.314453
1.292804    0.188843
1.296466    0.706543
1.300128    -0.130981
1.303791    0.222900
1.307453    0.483643
1.311115    0.583496
1.314778    0.354736
1.318440    -0.600586
1.322102    0.341309
1.325765    -0.112122
1.329427    -0.197632
1.333089    -0.246948
1.336752    -0.359619
1.340414    0.484375
1.344076    0.388916
1.347739    -0.629395
1.351401    -0.693359
1.355063    -0.960938
1.358726    0.177979
1.362388    0.367920
1.366050    -0.016373
1.369713    1.171875
1.373375    1.539062
1.377037    2.808594
1.380700    2.248047
1.384362    0.583984
1.388024    1.248047
1.391687    1.337891
1.395349    -0.362793
1.399011    0.146973
1.402674    0.484863
1.406336    -0.029083
1.409998    0.782227
1.413661    -0.621582
1.417323    0.437256
1.420985    0.027161
1.424648    -0.619629
1.428310    -0.172363
1.431972    1.026367
1.435634    0.203247
1.439297    -0.159912
1.442959    0.322998
1.446621    0.541504
1.450284    0.090637
1.453946    0.453369
1.457608    0.541016
1.461271    0.649902
1.464933    0.139160
1.468595    -1.060547
1.472258    -0.376221
1.475920    1.388672
1.479582    -1.070312
1.483245    1.739258
1.486907    3.464844
1.490569    1.790039
1.494232    0.042053
1.497894    0.398682
1.501556    -0.284668
1.505219    -0.136353
1.508881    -0.274902
1.512543    -0.168945
1.516206    0.753906
1.519868    0.832520
1.523530    -0.256836
1.527193    0.639160
1.530855    0.791504
1.534517    -0.073914
1.538180    -0.050293
1.541842    -0.079468
1.545504    0.250244
1.549167    0.853027
1.552829    -0.705566
1.556491    -0.669434
1.560154    -0.010643
1.563816    -0.097656
1.567478    0.185547
1.571141    -0.028961
1.574803    -1.197266
1.578465    0.897949
1.582128    -0.571289
1.585790    0.027725
1.589452    1.007812
1.593115    2.675781
1.596777    2.968750
1.600439    0.895508
1.604102    0.681641
1.607764    0.283203
1.611426    -0.399658
1.615089    -0.032867
1.618751    0.361816
1.622413    0.173096
1.626076    -0.874023
1.629738    0.163696
1.633400    0.042175
1.637063    0.280273
1.640725    -0.597168
1.644387    -1.049805
1.648050    -0.114319
1.651712    -0.290283
1.655374    0.209839
1.659037    0.794922
1.662699    0.234619
1.666361    0.671875
1.670024    0.281982
1.673686    0.881348
1.677348    0.950195
1.681011    0.458740
1.684673    0.347656
1.688335    -0.580566
1.691998    -0.314941
1.695660    0.018066
1.699322    1.718750
1.702985    3.064453
1.706647    3.046875
1.710309    1.648438
1.713972    -0.064087
1.717634    0.975586
1.721296    -0.371826
1.724959    0.418945
1.728621    -0.563965
1.732283    1.362305
1.735946    -0.653809
1.739608    0.593262
1.743270    -0.520508
1.746933    -0.347412
1.750595    0.465332
1.754257    -0.562012
1.757920    0.469238
1.761582    0.780762
1.765244    0.193481
1.768907    1.610352
1.772569    0.265625
1.776231    0.575684
1.779894    0.339111
1.783556    0.815918
1.787218    0.283691
1.790881    -0.729492
1.794543    -0.499268
1.798205    -0.037964
1.801868    0.434570
1.805530    0.276123
1.809192    1.894531
1.812855    2.765625
1.816517    2.333984
1.820179    2.552734
1.823842    1.036133
1.827504    -0.438477
1.831166    1.345703
1.834829    0.710938
1.838491    -0.457520
1.842153    -0.441650
1.845816    -0.054169
1.849478    -0.943359
1.853140    0.615723
1.856803    -0.178101
1.860465    -0.087341
1.864127    -0.507324
1.867790    -0.148926
1.871452    0.263428
1.875114    -0.014572
1.878777    1.058594
1.882439    0.300049
1.886101    0.170044
1.889764    -0.509277
1.893426    -0.463867
1.897088    -0.918945
1.900751    -0.375000
1.904413    -1.063477
1.908075    -0.297852
1.911738    -0.548340
1.915400    1.702148
1.919062    1.723633
1.922725    3.291016
1.926387    1.832031
1.930049    0.769043
1.933712    -0.054840
1.937374    -0.266846
1.941036    -0.149170
1.944699    -0.020828
1.948361    0.673828
1.952023    0.245972
1.955686    1.221680
1.959348    0.618164
1.963010    -0.998047
1.966673    -0.803223
1.970335    0.304932
1.973997    -0.186401
1.977660    1.628906
1.981322    -0.256104
1.984984    0.195679
1.988647    -0.531738
1.992309    -0.541504
1.995971    -0.545410
1.999634    0.829102
2.003296    -0.827637
2.006958    -0.317139
2.010621    -1.071289
2.014283    -1.236328
2.017945    -0.060425
2.021608    0.522949
2.025270    0.575195
2.028932    2.134766
2.032595    2.455078
2.036257    1.433594
2.039919    -0.696289
2.043582    0.153809
2.047244    0.302979
2.050906    1.026367
2.054569    0.540039
2.058231    0.184326
2.061893    -0.061859
2.065556    0.607910
2.069218    0.455566
2.072880    0.194458
2.076543    0.022263
2.080205    0.704590
2.083867    0.687988
2.087530    -0.309082
2.091192    0.431152
2.094854    -0.227173
2.098517    0.389893
2.102179    -0.117371
2.105841    -0.082397
2.109504    0.193726
2.113166    -0.620605
2.116828    0.779785
2.120491    -0.547363
2.124153    0.291016
2.127815    0.414795
2.131478    0.290527
2.135140    1.160156
2.138802    2.773438
2.142465    2.814453
2.146127    0.310547
2.149789    1.381836
2.153452    1.057617
2.157114    0.109619
2.160776    -0.140747
2.164439    -0.337646
2.168101    -0.343750
2.171763    0.071167
2.175426    1.337891
2.179088    -0.536621
2.182750    -0.495361
2.186413    0.569336
2.190075    0.306396
2.193737    0.559570
2.197400    0.100464
2.201062    0.625488
2.204724    -0.462646
2.208387    0.444336
2.212049    0.484131
2.215711    -0.590332
2.219374    -0.111755
2.223036    -1.073242
2.226698    -0.519531
2.230361    -0.393311
2.234023    0.031494
2.237685    0.307373
2.241348    1.304688
2.245010    2.167969
2.248672    3.855469
2.252335    2.894531
2.255997    0.515625
2.259659    0.056793
2.263322    0.542480
2.266984    -0.040009
2.270646    -0.020950
2.274309    0.575684
2.277971    0.300049
2.281633    -0.056519
2.285296    -0.025909
2.288958    0.239868
2.292620    0.229858
2.296283    0.147949
2.299945    -0.148438
2.303607    -0.184204
2.307270    -1.423828
2.310932    -0.043671
2.314594    0.768066
2.318257    0.299805
2.321919    -0.162964
2.325581    0.530762
2.329244    -0.863281
2.332906    -0.366699
2.336568    0.208862
2.340231    -0.606445
2.343893    0.030365
2.347555    1.065430
2.351218    1.583008
2.354880    3.134766
2.358542    3.017578
2.362205    1.087891
2.365867    0.093384
2.369529    0.313477
2.373192    0.342285
2.376854    -0.137573
2.380516    0.545898
2.384179    -0.175049
2.387841    -0.281982
2.391503    0.164062
2.395166    0.747070
2.398828    -0.531738
2.402490    0.090942
2.406153    0.950195
2.409815    -0.434814
2.413477    -0.037811
2.417140    0.885742
2.420802    0.611328
2.424464    0.174805
2.428127    -0.111084
2.431789    0.021378
2.435451    -0.055725
2.439114    0.071228
2.442776    0.456299
2.446438    0.523438
2.450101    1.022461
2.453763    0.346924
2.457425    0.507812
2.461088    1.684570
2.464750    3.111328
2.468412    2.951172
2.472075    -0.024185
2.475737    0.746582
2.479399    -0.365234
2.483062    -0.697754
2.486724    0.122620
2.490386    0.585938
2.494049    -0.372314
2.497711    0.025436
2.501373    -0.204956
2.505036    0.413086
2.508698    -0.970215
2.512360    0.403320
2.516023    0.012962
2.519685    -0.005745
2.523347    -0.342773
2.527010    -0.324463
2.530672    0.014153
2.534334    -0.509277
2.537997    0.146851
2.541659    -0.787109
2.545321    -0.229492
2.548984    -0.108459
2.552646    0.058594
2.556308    0.372803
2.559971    0.154907
2.563633    -0.237671
2.567295    1.399414
2.570958    2.138672
2.574620    2.988281
2.578282    1.889648
2.581945    -0.248169
2.585607    0.203613
2.589269    -0.233887
2.592932    -0.428223
2.596594    0.917969
2.600256    -0.244385
2.603919    0.491211
2.607581    0.669434
2.611243    -0.717773
2.614906    -0.985352
2.618568    -0.453613
2.622230    -0.014107
2.625893    -0.826172
2.629555    -0.765625
2.633217    0.583008
2.636880    0.670410
2.640542    -0.321533
2.644204    -0.412842
2.647867    0.701172
2.651529    0.357422
2.655191    0.575684
2.658854    0.639160
2.662516    0.720703
2.666178    -0.196289
2.669841    0.883301
2.673503    0.061310
2.677165    1.437500
2.680828    1.872070
2.684490    3.224609
2.688152    0.594727
2.691815    -0.467041
2.695477    0.606934
2.699139    0.432373
2.702802    0.197266
2.706464    0.475342
2.710126    0.103638
2.713789    1.024414
2.717451    -1.254883
2.721113    0.159790
2.724776    0.243286
2.728438    -1.334961
2.732100    0.410889
2.735763    1.272461
2.739425    -0.924805
2.743087    0.103882
2.746750    -0.567871
2.750412    0.826172
2.754074    -0.506348
2.757737    0.666016
2.761399    -0.655273
2.765061    -0.262207
2.768724    1.144531
2.772386    0.313232
2.776048    0.337891
2.779711    -0.234009
2.783373    -0.702148
2.787035    1.972656
2.790698    3.240234
2.794360    3.580078
2.798022    0.119019
2.801685    -0.021210
2.805347    -0.714355
2.809009    0.538574
2.812672    0.183228
2.816334    0.250732
2.819996    0.175903
2.823659    -0.183350
2.827321    -0.233398
2.830983    1.795898
2.834646    -0.805176
2.838308    1.222656
2.841970    -0.553711
2.845633    0.119812
2.849295    -0.483643
2.852957    -0.295166
2.856620    -0.305664
2.860282    -0.147339
2.863944    -0.263916
2.867607    0.752930
2.871269    -0.295166
2.874931    0.153809
2.878594    -1.054688
2.882256    0.124390
2.885918    -0.530273
2.889581    0.203491
2.893243    1.068359
2.896905    2.728516
2.900568    1.360352
2.904230    1.623047
2.907892    0.493408
2.911555    0.107971
2.915217    -0.093506
2.918879    0.376221
2.922542    0.118103
2.926204    -0.570801
2.929866    -0.388428
2.933529    -0.467529
2.937191    0.539551
2.940853    -0.513672
2.944516    0.155151
2.948178    0.461670
2.951840    -1.265625
2.955503    0.789062
2.959165    -0.680664
2.962827    0.460449
2.966490    -0.211792
2.970152    -0.642090
2.973814    -1.235352
2.977477    1.147461
2.981139    -0.351318
2.984801    0.891602
2.988464    0.035950
2.992126    0.481934
2.995788    -0.472412
2.999451    0.325684
3.003113    1.778320
3.006775    3.275391
3.010438    3.246094
3.014100    1.395508
3.017762    -0.295898
3.021425    0.064087
3.025087    -0.129028
3.028749    -0.432373
3.032412    -0.052185
3.036074    0.214355
3.039736    -0.756836
3.043399    -0.881836
3.047061    -0.464844
3.050723    0.244019
3.054386    -1.022461
3.058048    0.266113
3.061710    0.542480
3.065373    -0.618164
3.069035    -0.499268
3.072697    0.594238
3.076360    1.073242
3.080022    -0.436279
3.083684    -0.337891
3.087347    -0.870605
3.091009    -0.643555
3.094671    -0.272705
3.098334    -0.609863
3.101996    0.045807
3.105658    0.494873
3.109321    0.328857
3.112983    0.709473
3.116645    2.974609
3.120308    2.957031
3.123970    0.947266
3.127632    0.131592
3.131295    -0.002831
3.134957    -0.155640
3.138619    0.465576
3.142282    -0.270752
3.145944    -0.926758
3.149606    0.941895
3.153269    -0.030319
3.156931    -0.200195
3.160593    0.237671
3.164256    0.888672
3.167918    -0.448975
3.171580    -0.109070
3.175243    0.151855
3.178905    0.405518
3.182567    0.051697
3.186230    -0.900879
3.189892    0.416260
3.193554    -0.525391
3.197217    0.584961
3.200879    0.865234
3.204541    0.177612
3.208204    0.015549
3.211866    -0.490967
3.215528    0.009178
3.219191    -0.082397
3.222853    2.072266
3.226515    2.208984
3.230178    2.376953
3.233840    1.646484
3.237502    0.089233
3.241165    1.262695
3.244827    0.530273
3.248489    1.169922
3.252152    -1.332031
3.255814    -0.475342
3.259476    -0.016388
3.263139    0.719238
3.266801    -0.382080
3.270463    0.424316
3.274126    0.452881
3.277788    -0.578125
3.281450    0.010826
3.285113    -0.298584
3.288775    -0.168579
3.292437    0.583984
3.296100    0.224976
3.299762    -0.131470
3.303424    0.526367
3.307087    0.249878
3.310749    0.626953
3.314411    0.804688
3.318074    1.137695
3.321736    0.130737
3.325398    0.923828
3.329061    0.591309
3.332723    2.478516
3.336385    1.999023
3.340048    1.825195
3.343710    0.916504
3.347372    0.025711
3.351035    0.482666
3.354697    -0.216919
3.358359    -0.426758
3.362022    0.995605
3.365684    0.284668
3.369346    1.525391
3.373009    0.070374
3.376671    -0.730469
3.380333    0.369385
3.383996    0.125977
3.387658    0.519043
3.391320    -1.136719
3.394983    0.060699
3.398645    -0.200073
3.402307    -0.284668
3.405970    1.084961
3.409632    0.055817
3.413294    -0.161499
3.416957    0.489502
3.420619    0.405762
3.424281    0.891602
3.427944    -0.002031
3.431606    0.475098
3.435268    0.316895
3.438931    1.152344
3.442593    3.556641
3.446255    2.501953
3.449918    2.013672
3.453580    0.910156
3.457242    1.709961
3.460905    0.839355
3.464567    0.024277
3.468229    0.245605
3.471892    0.905762
3.475554    -0.045258
3.479216    -0.546875
3.482879    0.117371
3.486541    0.418945
3.490203    0.146484
3.493866    0.234253
3.497528    -0.657715
3.501190    0.416992
3.504853    -0.523438
3.508515    -0.077148
3.512177    -0.791504
3.515840    -1.055664
3.519502    0.214478
3.523164    0.716797
3.526827    0.097290
3.530489    0.261475
3.534151    -0.731934
3.537814    -0.364746
3.541476    0.172607
3.545138    0.003731
3.548801    3.285156
3.552463    2.642578
3.556125    2.820312
3.559788    0.341064
3.563450    0.013641
3.567112    -0.382080
3.570775    0.036133
3.574437    0.173462
3.578099    1.225586
3.581762    -0.033264
3.585424    -0.011520
3.589086    -0.295166
3.592749    -0.076660
3.596411    0.569824
3.600073    -0.852051
3.603736    -0.835449
3.607398    0.061401
3.611060    1.003906
3.614723    -0.094788
3.618385    0.327637
3.622047    0.932129
3.625710    0.707031
3.629372    -0.101624
3.633034    -1.046875
3.636697    -0.522949
3.640359    -0.486572
3.644021    0.408691
3.647684    -0.580566
3.651346    -0.076233
3.655008    2.214844
3.658671    2.462891
3.662333    3.675781
3.665995    1.334961
3.669658    0.081665
3.673320    0.034302
3.676982    1.139648
3.680645    0.944336
3.684307    0.478027
3.687969    -0.024170
3.691632    0.194946
3.695294    -0.620605
3.698956    0.427246
3.702619    -0.670410
3.706281    0.540527
3.709943    0.902832
3.713606    -0.040192
3.717268    0.780762
3.720930    -0.435303
3.724593    0.062622
3.728255    -0.277344
3.731917    0.092529
3.735580    1.062500
3.739242    -0.613770
3.742904    0.330566
3.746567    -0.603027
3.750229    -0.628906
3.753891    0.011894
3.757554    0.644043
3.761216    1.279297
3.764878    1.951172
3.768541    2.822266
3.772203    2.886719
3.775865    1.730469
3.779528    -0.341309
3.783190    -0.028992
3.786852    -0.671875
3.790515    -1.059570
3.794177    -0.537109
3.797839    0.110413
3.801502    -0.393311
3.805164    0.137085
3.808826    -0.277832
3.812489    -0.158813
3.816151    -0.218628
3.819813    -0.835449
3.823476    0.145874
3.827138    0.912598
3.830800    -0.392822
3.834463    -0.246704
3.838125    -1.208984
3.841787    0.089722
3.845450    -0.862305
3.849112    -0.069397
3.852774    0.059387
3.856437    -0.010292
3.860099    -0.343506
3.863761    0.305176
3.867424    1.315430
3.871086    1.429688
3.874748    2.554688
3.878411    3.513672
3.882073    2.574219
3.885735    0.866699
3.889398    0.013535
3.893060    -0.098389
3.896722    -0.814453
3.900385    0.388428
3.904047    -0.531738
3.907709    0.250977
3.911372    0.449219
3.915034    -0.563965
3.918696    -0.177979
3.922359    -0.305420
3.926021    -0.322754
3.929683    0.693848
3.933346    -0.626953
3.937008    -0.662598
3.940670    -0.051361
3.944333    -0.138184
3.947995    -0.440918
3.951657    0.081726
3.955320    0.368896
3.958982    -0.168213
3.962644    2.240234
3.966307    0.516113
3.969969    -0.750977
3.973631    0.747070
3.977294    0.872070
3.980956    1.501953
3.984618    1.798828
3.988281    2.910156
3.991943    1.543945
3.995605    0.755371
3.999268    -0.393311
4.002930    1.122070
4.006592    -0.380615
4.010255    -0.571289
4.013917    0.208496
4.017579    0.229370
4.021242    -0.681152
4.024904    0.009468
4.028566    -0.135986
4.032229    0.106995
4.035891    0.312256
4.039553    -0.181152
4.043216    0.649414
4.046878    0.313477
4.050540    0.261475
4.054203    -0.645020
4.057865    -0.110779
4.061527    -0.126587
4.065190    -0.029083
4.068852    0.232300
4.072514    0.417725
4.076177    0.075195
4.079839    0.813965
4.083501    0.143799
4.087164    1.127930
4.090826    2.021484
4.094488    1.957031
4.098151    1.966797
4.101813    0.573730
4.105475    -0.381592
4.109138    -0.723633
4.112800    -0.016785
4.116462    -0.450684
4.120125    -0.797852
4.123787    0.029282
4.127449    -0.283691
4.131112    -0.476807
4.134774    0.557617
4.138436    -1.183594
4.142099    0.141724
4.145761    -1.326172
4.149423    -0.046936
4.153086    0.540039
4.156748    -0.002167
4.160410    0.048065
4.164073    -0.120850
4.167735    -0.631348
4.171397    0.118774
4.175060    -0.162842
4.178722    -0.456299
4.182384    -0.374756
4.186047    0.624023
4.189709    -0.206421
4.193371    0.556641
4.197034    0.868164
4.200696    2.234375
4.204358    3.123047
4.208021    2.007812
4.211683    1.511719
4.215345    0.191895
4.219008    0.498535
4.222670    1.314453
4.226332    -0.046112
4.229995    0.293945
4.233657    0.179932
4.237319    -0.067993
4.240982    0.218506
4.244644    0.274902
4.248306    -0.158447
4.251969    0.169556
4.255631    -0.259766
4.259293    0.584473
4.262956    0.152100
4.266618    0.031403
4.270280    -0.002012
4.273943    -0.573730
4.277605    -0.543945
4.281267    0.328125
4.284930    -0.268799
4.288592    -0.113403
4.292254    -0.969727
4.295916    0.012207
4.299579    -0.117004
4.303241    0.355713
4.306903    1.356445
4.310566    2.947266
4.314228    3.308594
4.317890    1.416016
4.321553    0.069214
4.325215    -0.148926
4.328877    -0.315674
4.332540    0.984863
4.336202    0.678223
4.339864    0.163086
4.343527    0.427490
4.347189    -0.366699
4.350851    0.887695
4.354514    0.164795
4.358176    -0.929688
4.361838    0.375000
4.365501    0.290283
4.369163    -1.645508
4.372825    -0.272461
4.376488    -0.203857
4.380150    0.243164
4.383812    -0.784180
4.387475    0.671387
4.391137    0.711914
4.394799    0.013306
4.398462    -0.196899
4.402124    0.045288
4.405786    -0.396729
4.409449    0.223022
4.413111    1.239258
4.416773    1.254883
4.420436    4.109375
4.424098    1.681641
4.427760    0.526855
4.431423    -1.283203
4.435085    0.726074
4.438747    -0.921875
4.442410    -0.340088
4.446072    -0.231567
4.449734    1.000977
4.453397    0.909668
4.457059    0.427490
4.460721    -0.950195
4.464384    -0.959473
4.468046    1.404297
4.471708    -0.346191
4.475371    0.132446
4.479033    -0.126221
4.482695    0.492432
4.486358    0.955078
4.490020    -0.051788
4.493682    0.297363
4.497345    0.035950
4.501007    -0.147583
4.504669    -0.542480
4.508332    0.386719
4.511994    0.427490
4.515656    -0.908691
4.519319    0.786621
4.522981    1.547852
4.526643    1.777344
4.530306    3.347656
4.533968    2.158203
4.537630    -0.191040
4.541293    0.962402
4.544955    -0.334473
4.548617    -0.310791
4.552280    -0.055267
4.555942    0.394531
4.559604    0.340088
4.563267    -0.741699
4.566929    0.443115
4.570591    0.484375
4.574254    -0.314941
4.577916    0.203613
4.581578    -0.407959
4.585241    0.104187
4.588903    -1.015625
4.592565    -0.313721
4.596228    0.090942
4.599890    -0.531738
4.603552    0.926270
4.607215    -0.089661
4.610877    0.248413
4.614539    0.152954
4.618202    0.611816
4.621864    1.056641
4.625526    -0.555176
4.629189    0.344238
4.632851    1.865234
4.636513    1.838867
4.640176    3.167969
4.643838    3.046875
4.647500    1.450195
4.651163    -0.409180
4.654825    0.405762
4.658487    0.147583
4.662150    -0.339844
4.665812    0.193115
4.669474    1.125977
4.673137    -1.217773
4.676799    -0.821777
4.680461    0.883301
4.684124    -0.173096
4.687786    0.585938
4.691448    -0.430176
4.695111    0.732422
4.698773    0.185181
4.702435    0.309326
4.706098    -1.126953
4.709760    -0.852051
4.713422    0.922363
4.717085    -1.043945
4.720747    1.120117
4.724409    1.535156
4.728072    -0.800293
4.731734    -0.486572
4.735396    0.702637
4.739059    0.958008
4.742721    1.580078
4.746383    2.873047
4.750046    3.408203
4.753708    0.423584
4.757370    0.508301
4.761033    0.302979
4.764695    0.366455
4.768357    -0.507324
4.772020    -0.527344
4.775682    0.411621
4.779344    0.128662
4.783007    0.326660
4.786669    0.241333
4.790331    0.677246
4.793994    1.172852
4.797656    0.216919
4.801318    0.023285
4.804981    0.156128
4.808643    -0.440674
4.812305    1.279297
4.815968    0.511719
4.819630    -0.726562
4.823292    0.270020
4.826955    -1.003906
4.830617    0.416260
4.834279    0.422119
4.837942    0.938477
4.841604    -0.182495
4.845266    -0.079407
4.848929    1.384766
4.852591    1.382812
4.856253    2.583984
4.859916    2.412109
4.863578    0.447510
4.867240    0.792969
4.870903    0.225586
4.874565    0.598145
4.878227    -0.156006
4.881890    -0.030121
4.885552    0.811035
4.889214    -0.321045
4.892877    1.846680
4.896539    0.157104
4.900201    -0.149658
4.903864    0.274902
4.907526    0.230835
4.911188    0.406982
4.914851    0.312744
4.918513    -0.030746
